agency,year,state,population,ORI,number_of_months_reported,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,officers_killed_total,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Louisville Metro Police Department,2021-12-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Louisville Metro Police Department,2021-11-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,1,0,2,10,7,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,2,4,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,1,0,5,8,14
Louisville Metro Police Department,2021-10-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,1,0,1,7,5,4,0,11,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,13,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,0,4,2,5,0,12,12,29
Louisville Metro Police Department,2021-09-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,2,0,0,6,4,2,0,3,10,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,7,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,4,0,3,9,16
Louisville Metro Police Department,2021-08-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,0,0,0,2,2,0,0,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,4,7,11
Louisville Metro Police Department,2021-07-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,0,0,1,11,10,2,0,8,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,2,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,5,1,6,0,0,2,2,2,0,9,12,23
Louisville Metro Police Department,2021-06-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,0,0,0,3,3,7,2,9,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,5,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,0,3,0,4,0,0,4,0,7,2,9,7,25
Louisville Metro Police Department,2021-05-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,0,0,2,3,1,3,1,8,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,8,1,10,0,0,1,1,3,1,10,6,20
Louisville Metro Police Department,2021-04-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,0,0,0,4,4,1,0,2,11,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,2,12,15
Louisville Metro Police Department,2021-03-01,Kentucky,678236,KY05680,12,208,145,353,74,893,967,282,1038,1320,0,0,0,0,1,1,5,3,3,3,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,1,0,0,3,1,0,2,0,3,4,2,6,15
