agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Highland Park Department of Public Safety,1978,Texas,9200,TX05713,0,0,0,0,0,0,0,0,10,10,0,0,0,1,1,0,0,0,0,46,43,2,1,311,14,13,1,0,382,1,11,371,382,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,0,23,20,1,2,75,14,13,1,0,118,1,6,112,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1,2,19,0,0,0,0,32,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1977,Texas,11141,TX05713,0,0,0,0,0,0,0,0,5,3,0,1,1,5,0,1,0,3,1,38,31,7,0,304,18,16,2,0,370,4,9,360,369,0,0,0,0,0,1,0,0,0,1,5,0,1,0,3,1,15,15,0,0,64,6,5,1,0,91,4,5,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16,2,1,1,0,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1976,Texas,11044,TX05713,0,0,0,0,0,1,1,0,1,1,0,0,0,6,0,1,2,0,3,25,22,3,0,302,9,7,1,1,344,3,5,336,341,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,3,11,11,0,0,81,7,6,1,0,105,2,3,99,102,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,27,0,0,0,0,29,1,1,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1975,Texas,10287,TX05713,0,0,0,1,0,1,1,0,5,2,1,0,2,7,2,1,0,1,3,33,24,9,0,325,12,12,0,0,384,4,11,370,381,0,0,1,1,0,3,1,0,0,2,6,2,1,0,1,2,5,4,1,0,63,5,5,0,0,83,4,8,73,81,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,16,1,1,0,0,19,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1974,Texas,10837,TX05713,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,11,8,1,2,85,5,4,0,1,104,1,3,101,104,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,2,19,3,3,0,0,26,1,1,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1973,Texas,10847,TX05713,0,0,0,1,0,3,2,1,6,6,0,0,0,3,0,0,0,3,0,29,27,2,0,227,7,7,0,0,276,3,13,263,276,1,0,2,1,1,4,4,0,0,0,3,0,0,0,3,0,5,4,1,0,58,1,1,0,0,74,3,10,64,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,1,1,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1972,Texas,NA,TX05713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Highland Park Department of Public Safety,1971,Texas,10199,TX05713,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,29,12,15,2,129,11,11,0,0,172,1,3,169,172,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,4,5,0,51,3,3,0,0,65,1,2,63,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1970,Texas,10133,TX05713,0,0,0,0,0,2,1,1,5,3,0,0,2,4,1,1,1,1,0,33,24,8,1,181,18,18,0,0,243,4,11,232,243,0,0,0,0,0,1,1,0,0,0,3,1,1,1,0,0,14,8,6,0,44,7,7,0,0,69,3,4,65,69,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,1,0,9,7,7,0,0,20,1,1,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1969,Texas,10411,TX05713,0,0,0,0,0,0,0,0,6,6,0,0,0,3,0,0,0,3,0,39,33,6,0,133,18,18,0,0,199,3,9,190,199,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,8,6,2,0,24,3,3,0,0,39,2,4,35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13,2,2,0,0,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1968,Texas,10831,TX05713,0,0,0,2,0,0,0,0,2,2,0,0,0,3,0,0,0,3,0,26,21,4,1,129,9,9,0,0,171,3,7,164,171,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,8,5,3,0,24,2,2,0,0,38,2,4,34,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,5,0,0,0,0,11,0,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1967,Texas,10845,TX05713,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,30,25,3,2,134,8,8,0,0,173,0,1,172,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,0,27,1,1,0,0,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1966,Texas,10723,TX05713,0,0,0,0,1,0,0,0,5,5,0,0,0,1,0,1,0,0,0,16,15,1,0,144,10,10,0,0,177,1,6,170,176,0,1,0,0,0,2,2,0,0,0,1,0,1,0,0,0,4,3,1,0,52,3,3,0,0,63,1,3,59,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,13,1,1,0,0,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1965,Texas,10671,TX05713,0,0,0,0,0,0,0,0,3,2,0,0,1,5,1,0,2,2,0,31,30,1,0,133,16,16,0,0,188,5,8,180,188,0,0,0,0,0,1,1,0,0,0,5,1,0,2,2,0,11,10,1,0,67,5,5,0,0,89,5,6,83,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,2,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1964,Texas,10619,TX05713,0,0,0,0,0,0,0,0,4,2,0,0,2,3,0,1,1,1,0,25,9,0,0,140,18,18,0,0,190,3,7,183,190,0,0,0,0,0,1,1,0,0,0,3,0,1,1,1,0,6,4,0,0,46,4,4,0,0,60,3,4,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,2,2,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1963,Texas,11098,TX05713,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,26,0,0,0,131,15,15,0,0,175,2,3,172,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1962,Texas,10747,TX05713,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,20,0,0,0,87,25,25,0,0,136,3,4,132,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1961,Texas,10411,TX05713,0,0,0,1,0,1,0,0,9,0,0,0,0,2,0,0,0,0,0,22,0,0,0,104,13,13,0,0,152,2,13,139,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highland Park Department of Public Safety,1960,Texas,10411,TX05713,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,125,11,11,0,0,156,0,4,152,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
