agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Marlborough Police Department,2016,New Hampshire,2064,NH00320,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlborough Police Department,2015,New Hampshire,2095,NH00320,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Marlborough Police Department,2014,New Hampshire,2047,NH00320,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlborough Police Department,2013,New Hampshire,2054,NH00320,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlborough Police Department,2012,New Hampshire,2060,NH00320,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlborough Police Department,2011,New Hampshire,2066,NH00320,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlborough Police Department,2010,New Hampshire,2063,NH00320,3,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Marlborough Police Department,2009,New Hampshire,2077,NH00320,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlborough Police Department,2008,New Hampshire,2094,NH00320,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlborough Police Department,2007,New Hampshire,2107,NH00320,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlborough Police Department,2006,New Hampshire,2102,NH00320,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlborough Police Department,2005,New Hampshire,2094,NH00320,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlborough Police Department,2004,New Hampshire,2083,NH00320,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlborough Police Department,2002,New Hampshire,2073,NH00320,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlborough Police Department,2001,New Hampshire,2047,NH00320,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlborough Police Department,2000,New Hampshire,2009,NH00320,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlborough Police Department,1998,New Hampshire,2030,NH00320,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
